Década;Año;Continente;País;Line Group (Path ID);Point Order;Valor
2010;2013;Europa y Euroasia;España;12;2;#N/D
2010;2013;Europa y Euroasia;España;13;2;#N/D
2010;2013;Europa y Euroasia;España;14;2;#N/D
2010;2013;Europa y Euroasia;España;16;2;#N/D
2010;2013;Europa y Euroasia;España;17;2;#N/D
2010;2013;Europa y Euroasia;España;18;2;#N/D
2010;2013;Europa y Euroasia;España;19;2;#N/D
2010;2013;Europa y Euroasia;España;20;2;#N/D
2010;2013;Europa y Euroasia;España;21;2;#N/D
2010;2013;Europa y Euroasia;España;22;2;#N/D
2010;2013;Europa y Euroasia;España;23;2;#N/D
2010;2013;Europa y Euroasia;España;24;2;#N/D
2010;2013;Europa y Euroasia;España;25;2;#N/D
2010;2013;Europa y Euroasia;España;26;2;#N/D
2010;2013;Europa y Euroasia;España;28;2;#N/D
2010;2013;Europa y Euroasia;España;29;2;#N/D
2010;2013;Europa y Euroasia;España;30;2;#N/D
2010;2013;Europa y Euroasia;España;31;2;#N/D
2010;2013;Europa y Euroasia;España;32;2;#N/D
2010;2013;Europa y Euroasia;España;33;2;#N/D
2010;2013;Europa y Euroasia;España;34;2;#N/D
2010;2013;Europa y Euroasia;España;35;2;#N/D
2010;2013;Europa y Euroasia;España;36;2;#N/D
2010;2013;Europa y Euroasia;España;37;2;#N/D
2010;2013;Europa y Euroasia;España;38;2;#N/D
2010;2013;Europa y Euroasia;España;39;2;#N/D
2010;2013;Europa y Euroasia;España;40;2;#N/D
2010;2013;Europa y Euroasia;España;41;2;#N/D
2010;2013;Europa y Euroasia;España;42;2;#N/D
2010;2013;Europa y Euroasia;España;43;2;#N/D
2010;2013;Europa y Euroasia;España;44;2;#N/D
2010;2013;Europa y Euroasia;España;45;2;#N/D
2010;2013;Europa y Euroasia;España;46;2;#N/D
2010;2013;Europa y Euroasia;España;47;2;#N/D
2010;2013;Europa y Euroasia;España;48;2;#N/D
2010;2013;Europa y Euroasia;España;49;2;#N/D
2010;2013;Europa y Euroasia;España;50;2;#N/D
2010;2013;Europa y Euroasia;España;51;2;#N/D
2010;2013;Europa y Euroasia;España;52;2;#N/D
2010;2013;Europa y Euroasia;España;53;2;#N/D
2010;2013;Europa y Euroasia;España;54;2;#N/D
2010;2013;Europa y Euroasia;España;55;2;#N/D
2010;2013;Europa y Euroasia;España;56;2;#N/D
2010;2013;Europa y Euroasia;España;57;2;#N/D
2010;2013;Europa y Euroasia;España;58;2;#N/D
2010;2013;Europa y Euroasia;España;59;2;#N/D
2010;2014;Europa y Euroasia;España;1;2;#N/D
2010;2014;Europa y Euroasia;España;2;2;#N/D
2010;2014;Europa y Euroasia;España;3;2;#N/D
2010;2014;Europa y Euroasia;España;4;2;#N/D
2010;2014;Europa y Euroasia;España;5;2;#N/D
2010;2014;Europa y Euroasia;España;6;2;#N/D
2010;2014;Europa y Euroasia;España;7;2;#N/D
2010;2014;Europa y Euroasia;España;9;2;#N/D
2010;2014;Europa y Euroasia;España;10;2;#N/D
2010;2014;Europa y Euroasia;España;11;2;#N/D
2010;2014;Europa y Euroasia;España;12;2;#N/D
2010;2014;Europa y Euroasia;España;13;2;#N/D
2010;2014;Europa y Euroasia;España;14;2;#N/D
2010;2014;Europa y Euroasia;España;16;2;#N/D
2010;2014;Europa y Euroasia;España;17;2;#N/D
2010;2014;Europa y Euroasia;España;18;2;#N/D
2010;2014;Europa y Euroasia;España;19;2;#N/D
2010;2014;Europa y Euroasia;España;20;2;#N/D
2010;2014;Europa y Euroasia;España;21;2;#N/D
2010;2014;Europa y Euroasia;España;22;2;#N/D
2010;2014;Europa y Euroasia;España;23;2;#N/D
2010;2014;Europa y Euroasia;España;24;2;#N/D
2010;2014;Europa y Euroasia;España;25;2;#N/D
2010;2014;Europa y Euroasia;España;26;2;#N/D
2010;2014;Europa y Euroasia;España;28;2;#N/D
2010;2014;Europa y Euroasia;España;29;2;#N/D
2010;2014;Europa y Euroasia;España;30;2;#N/D
2010;2014;Europa y Euroasia;España;31;2;#N/D
2010;2014;Europa y Euroasia;España;32;2;#N/D
2010;2014;Europa y Euroasia;España;33;2;#N/D
2010;2014;Europa y Euroasia;España;34;2;#N/D
2010;2014;Europa y Euroasia;España;35;2;#N/D
2010;2014;Europa y Euroasia;España;36;2;#N/D
2010;2014;Europa y Euroasia;España;37;2;#N/D
2010;2014;Europa y Euroasia;España;38;2;#N/D
2010;2014;Europa y Euroasia;España;39;2;#N/D
2010;2014;Europa y Euroasia;España;40;2;#N/D
2010;2014;Europa y Euroasia;España;41;2;#N/D
2010;2014;Europa y Euroasia;España;42;2;#N/D
2010;2014;Europa y Euroasia;España;43;2;#N/D
2010;2014;Europa y Euroasia;España;44;2;#N/D
2010;2014;Europa y Euroasia;España;45;2;#N/D
2010;2014;Europa y Euroasia;España;46;2;#N/D
2010;2014;Europa y Euroasia;España;47;2;#N/D
2010;2014;Europa y Euroasia;España;48;2;#N/D
2010;2014;Europa y Euroasia;España;49;2;#N/D
2010;2014;Europa y Euroasia;España;50;2;#N/D
2010;2014;Europa y Euroasia;España;51;2;#N/D
2010;2014;Europa y Euroasia;España;52;2;#N/D
2010;2014;Europa y Euroasia;España;53;2;#N/D
2010;2014;Europa y Euroasia;España;54;2;#N/D
2010;2014;Europa y Euroasia;España;55;2;#N/D
2010;2014;Europa y Euroasia;España;56;2;#N/D
2010;2014;Europa y Euroasia;España;57;2;#N/D
2010;2014;Europa y Euroasia;España;58;2;#N/D
2010;2014;Europa y Euroasia;España;59;2;#N/D
2010;2015;Europa y Euroasia;España;1;2;#N/D
2010;2015;Europa y Euroasia;España;2;2;#N/D
2010;2015;Europa y Euroasia;España;3;2;#N/D
2010;2015;Europa y Euroasia;España;4;2;#N/D
2010;2015;Europa y Euroasia;España;5;2;#N/D
2010;2015;Europa y Euroasia;España;6;2;#N/D
2010;2015;Europa y Euroasia;España;7;2;#N/D
2010;2015;Europa y Euroasia;España;9;2;#N/D
2010;2015;Europa y Euroasia;España;10;2;#N/D
2010;2015;Europa y Euroasia;España;11;2;#N/D
2010;2015;Europa y Euroasia;España;12;2;#N/D
2010;2015;Europa y Euroasia;España;13;2;#N/D
2010;2015;Europa y Euroasia;España;14;2;#N/D
2010;2015;Europa y Euroasia;España;16;2;#N/D
2010;2015;Europa y Euroasia;España;17;2;#N/D
2010;2015;Europa y Euroasia;España;18;2;#N/D
2010;2015;Europa y Euroasia;España;19;2;#N/D
2010;2015;Europa y Euroasia;España;20;2;#N/D
2010;2015;Europa y Euroasia;España;21;2;#N/D
2010;2015;Europa y Euroasia;España;22;2;#N/D
2010;2015;Europa y Euroasia;España;23;2;#N/D
2010;2015;Europa y Euroasia;España;24;2;#N/D
2010;2015;Europa y Euroasia;España;25;2;#N/D
2010;2015;Europa y Euroasia;España;26;2;#N/D
2010;2015;Europa y Euroasia;España;28;2;#N/D
2010;2015;Europa y Euroasia;España;29;2;#N/D
2010;2015;Europa y Euroasia;España;30;2;#N/D
2010;2015;Europa y Euroasia;España;31;2;#N/D
2010;2015;Europa y Euroasia;España;32;2;#N/D
2010;2015;Europa y Euroasia;España;33;2;#N/D
2010;2015;Europa y Euroasia;España;34;2;#N/D
2010;2015;Europa y Euroasia;España;35;2;#N/D
2010;2015;Europa y Euroasia;España;36;2;#N/D
2010;2015;Europa y Euroasia;España;37;2;#N/D
2010;2015;Europa y Euroasia;España;38;2;#N/D
2010;2015;Europa y Euroasia;España;39;2;#N/D
2010;2015;Europa y Euroasia;España;40;2;#N/D
2010;2015;Europa y Euroasia;España;41;2;#N/D
2010;2015;Europa y Euroasia;España;42;2;#N/D
2010;2015;Europa y Euroasia;España;43;2;#N/D
2010;2015;Europa y Euroasia;España;44;2;#N/D
2010;2015;Europa y Euroasia;España;45;2;#N/D
2010;2015;Europa y Euroasia;España;46;2;#N/D
2010;2015;Europa y Euroasia;España;47;2;#N/D
2010;2015;Europa y Euroasia;España;48;2;#N/D
2010;2015;Europa y Euroasia;España;49;2;#N/D
2010;2015;Europa y Euroasia;España;50;2;#N/D
2010;2015;Europa y Euroasia;España;51;2;#N/D
2010;2015;Europa y Euroasia;España;52;2;#N/D
2010;2015;Europa y Euroasia;España;53;2;#N/D
2010;2015;Europa y Euroasia;España;54;2;#N/D
2010;2015;Europa y Euroasia;España;55;2;#N/D
2010;2015;Europa y Euroasia;España;56;2;#N/D
2010;2015;Europa y Euroasia;España;57;2;#N/D
2010;2015;Europa y Euroasia;España;58;2;#N/D
2010;2015;Europa y Euroasia;España;59;2;#N/D
2010;2016;Europa y Euroasia;España;1;2;#N/D
2010;2016;Europa y Euroasia;España;2;2;#N/D
2010;2016;Europa y Euroasia;España;3;2;#N/D
2010;2016;Europa y Euroasia;España;4;2;#N/D
2010;2016;Europa y Euroasia;España;5;2;#N/D
2010;2016;Europa y Euroasia;España;6;2;#N/D
2010;2016;Europa y Euroasia;España;7;2;#N/D
2010;2016;Europa y Euroasia;España;9;2;#N/D
2010;2016;Europa y Euroasia;España;10;2;#N/D
2010;2016;Europa y Euroasia;España;11;2;#N/D
2010;2016;Europa y Euroasia;España;12;2;#N/D
2010;2016;Europa y Euroasia;España;13;2;#N/D
2010;2016;Europa y Euroasia;España;14;2;#N/D
2010;2016;Europa y Euroasia;España;16;2;#N/D
2010;2016;Europa y Euroasia;España;17;2;#N/D
2010;2016;Europa y Euroasia;España;18;2;#N/D
2010;2016;Europa y Euroasia;España;19;2;#N/D
2010;2016;Europa y Euroasia;España;20;2;#N/D
2010;2016;Europa y Euroasia;España;21;2;#N/D
2010;2016;Europa y Euroasia;España;22;2;#N/D
2010;2016;Europa y Euroasia;España;23;2;#N/D
2010;2016;Europa y Euroasia;España;24;2;#N/D
2010;2016;Europa y Euroasia;España;25;2;#N/D
2010;2016;Europa y Euroasia;España;26;2;#N/D
2010;2016;Europa y Euroasia;España;28;2;#N/D
2010;2016;Europa y Euroasia;España;29;2;#N/D
2010;2016;Europa y Euroasia;España;30;2;#N/D
2010;2016;Europa y Euroasia;España;31;2;#N/D
2010;2016;Europa y Euroasia;España;32;2;#N/D
2010;2016;Europa y Euroasia;España;33;2;#N/D
2010;2016;Europa y Euroasia;España;34;2;#N/D
2010;2016;Europa y Euroasia;España;35;2;#N/D
2010;2016;Europa y Euroasia;España;36;2;#N/D
2010;2016;Europa y Euroasia;España;37;2;#N/D
2010;2016;Europa y Euroasia;España;38;2;#N/D
2010;2016;Europa y Euroasia;España;39;2;#N/D
2010;2016;Europa y Euroasia;España;40;2;#N/D
2010;2016;Europa y Euroasia;España;41;2;#N/D
2010;2016;Europa y Euroasia;España;42;2;#N/D
2010;2016;Europa y Euroasia;España;43;2;#N/D
2010;2016;Europa y Euroasia;España;44;2;#N/D
2010;2016;Europa y Euroasia;España;45;2;#N/D
2010;2016;Europa y Euroasia;España;46;2;#N/D
2010;2016;Europa y Euroasia;España;47;2;#N/D
2010;2016;Europa y Euroasia;España;48;2;#N/D
2010;2016;Europa y Euroasia;España;49;2;#N/D
2010;2016;Europa y Euroasia;España;50;2;#N/D
2010;2016;Europa y Euroasia;España;51;2;#N/D
2010;2016;Europa y Euroasia;España;52;2;#N/D
2010;2016;Europa y Euroasia;España;53;2;#N/D
2010;2016;Europa y Euroasia;España;54;2;#N/D
2010;2016;Europa y Euroasia;España;55;2;#N/D
2010;2016;Europa y Euroasia;España;56;2;#N/D
2010;2016;Europa y Euroasia;España;57;2;#N/D
2010;2016;Europa y Euroasia;España;58;2;#N/D
2010;2016;Europa y Euroasia;España;59;2;#N/D
2010;2017;Europa y Euroasia;España;1;2;#N/D
2010;2017;Europa y Euroasia;España;2;2;#N/D
2010;2017;Europa y Euroasia;España;3;2;#N/D
2010;2017;Europa y Euroasia;España;4;2;#N/D
2010;2017;Europa y Euroasia;España;5;2;#N/D
2010;2017;Europa y Euroasia;España;6;2;#N/D
2010;2017;Europa y Euroasia;España;7;2;#N/D
2010;2017;Europa y Euroasia;España;9;2;#N/D
2010;2017;Europa y Euroasia;España;10;2;#N/D
2010;2017;Europa y Euroasia;España;11;2;#N/D
2010;2017;Europa y Euroasia;España;12;2;#N/D
2010;2017;Europa y Euroasia;España;13;2;#N/D
2010;2017;Europa y Euroasia;España;14;2;#N/D
2010;2017;Europa y Euroasia;España;16;2;#N/D
2010;2017;Europa y Euroasia;España;17;2;#N/D
2010;2017;Europa y Euroasia;España;18;2;#N/D
2010;2017;Europa y Euroasia;España;19;2;#N/D
2010;2017;Europa y Euroasia;España;20;2;#N/D
2010;2017;Europa y Euroasia;España;21;2;#N/D
2010;2017;Europa y Euroasia;España;22;2;#N/D
2010;2017;Europa y Euroasia;España;23;2;#N/D
2010;2017;Europa y Euroasia;España;24;2;#N/D
2010;2017;Europa y Euroasia;España;25;2;#N/D
2010;2017;Europa y Euroasia;España;26;2;#N/D
2010;2017;Europa y Euroasia;España;28;2;#N/D
2010;2017;Europa y Euroasia;España;29;2;#N/D
2010;2017;Europa y Euroasia;España;30;2;#N/D
2010;2017;Europa y Euroasia;España;31;2;#N/D
2010;2017;Europa y Euroasia;España;32;2;#N/D
2010;2017;Europa y Euroasia;España;33;2;#N/D
2010;2017;Europa y Euroasia;España;34;2;#N/D
2010;2017;Europa y Euroasia;España;35;2;#N/D
2010;2017;Europa y Euroasia;España;36;2;#N/D
2010;2017;Europa y Euroasia;España;37;2;#N/D
2010;2017;Europa y Euroasia;España;38;2;#N/D
2010;2017;Europa y Euroasia;España;39;2;#N/D
2010;2017;Europa y Euroasia;España;40;2;#N/D
2010;2017;Europa y Euroasia;España;41;2;#N/D
2010;2017;Europa y Euroasia;España;42;2;#N/D
2010;2017;Europa y Euroasia;España;43;2;#N/D
2010;2017;Europa y Euroasia;España;44;2;#N/D
2010;2017;Europa y Euroasia;España;45;2;#N/D
2010;2017;Europa y Euroasia;España;46;2;#N/D
2010;2017;Europa y Euroasia;España;47;2;#N/D
2010;2017;Europa y Euroasia;España;48;2;#N/D
2010;2017;Europa y Euroasia;España;49;2;#N/D
2010;2017;Europa y Euroasia;España;50;2;#N/D
2010;2017;Europa y Euroasia;España;51;2;#N/D
2010;2017;Europa y Euroasia;España;52;2;#N/D
2010;2017;Europa y Euroasia;España;53;2;#N/D
2010;2017;Europa y Euroasia;España;54;2;#N/D
2010;2017;Europa y Euroasia;España;55;2;#N/D
2010;2017;Europa y Euroasia;España;56;2;#N/D
2010;2017;Europa y Euroasia;España;57;2;#N/D
2010;2017;Europa y Euroasia;España;58;2;#N/D
2010;2017;Europa y Euroasia;España;59;2;#N/D
2010;2017;Europa y Euroasia;España;61;2;#N/D
2010;2017;Europa y Euroasia;España;62;2;#N/D
2010;2017;Europa y Euroasia;España;63;2;#N/D
2010;2018;Europa y Euroasia;España;1;2;#N/D
2010;2018;Europa y Euroasia;España;2;2;#N/D
2010;2018;Europa y Euroasia;España;3;2;#N/D
2010;2018;Europa y Euroasia;España;4;2;#N/D
2010;2018;Europa y Euroasia;España;5;2;#N/D
2010;2018;Europa y Euroasia;España;6;2;#N/D
2010;2018;Europa y Euroasia;España;7;2;#N/D
2010;2018;Europa y Euroasia;España;8;2;#N/D
2010;2018;Europa y Euroasia;España;9;2;#N/D
2010;2018;Europa y Euroasia;España;10;2;#N/D
2010;2018;Europa y Euroasia;España;11;2;#N/D
2010;2018;Europa y Euroasia;España;12;2;#N/D
2010;2018;Europa y Euroasia;España;13;2;#N/D
2010;2018;Europa y Euroasia;España;14;2;#N/D
2010;2018;Europa y Euroasia;España;16;2;#N/D
2010;2018;Europa y Euroasia;España;17;2;#N/D
2010;2018;Europa y Euroasia;España;18;2;#N/D
2010;2018;Europa y Euroasia;España;19;2;#N/D
2010;2018;Europa y Euroasia;España;20;2;#N/D
2010;2018;Europa y Euroasia;España;21;2;#N/D
2010;2018;Europa y Euroasia;España;22;2;#N/D
2010;2018;Europa y Euroasia;España;23;2;#N/D
2010;2018;Europa y Euroasia;España;24;2;#N/D
2010;2018;Europa y Euroasia;España;25;2;#N/D
2010;2018;Europa y Euroasia;España;26;2;#N/D
2010;2018;Europa y Euroasia;España;27;2;#N/D
2010;2018;Europa y Euroasia;España;28;2;#N/D
2010;2018;Europa y Euroasia;España;29;2;#N/D
2010;2018;Europa y Euroasia;España;30;2;#N/D
2010;2018;Europa y Euroasia;España;31;2;#N/D
2010;2018;Europa y Euroasia;España;32;2;#N/D
2010;2018;Europa y Euroasia;España;33;2;#N/D
2010;2018;Europa y Euroasia;España;34;2;#N/D
2010;2018;Europa y Euroasia;España;35;2;#N/D
2010;2018;Europa y Euroasia;España;36;2;#N/D
2010;2018;Europa y Euroasia;España;37;2;#N/D
2010;2018;Europa y Euroasia;España;38;2;#N/D
2010;2018;Europa y Euroasia;España;39;2;#N/D
2010;2018;Europa y Euroasia;España;40;2;#N/D
2010;2018;Europa y Euroasia;España;41;2;#N/D
2010;2018;Europa y Euroasia;España;42;2;#N/D
2010;2018;Europa y Euroasia;España;43;2;#N/D
2010;2018;Europa y Euroasia;España;44;2;#N/D
2010;2018;Europa y Euroasia;España;45;2;#N/D
2010;2018;Europa y Euroasia;España;46;2;#N/D
2010;2018;Europa y Euroasia;España;47;2;#N/D
2010;2018;Europa y Euroasia;España;48;2;#N/D
2010;2018;Europa y Euroasia;España;49;2;#N/D
2010;2018;Europa y Euroasia;España;50;2;#N/D
2010;2018;Europa y Euroasia;España;51;2;#N/D
2010;2018;Europa y Euroasia;España;52;2;#N/D
2010;2018;Europa y Euroasia;España;53;2;#N/D
2010;2018;Europa y Euroasia;España;54;2;#N/D
2010;2018;Europa y Euroasia;España;55;2;#N/D
2010;2018;Europa y Euroasia;España;56;2;#N/D
2010;2018;Europa y Euroasia;España;57;2;#N/D
2010;2018;Europa y Euroasia;España;58;2;#N/D
2010;2018;Europa y Euroasia;España;59;2;#N/D
2010;2018;Europa y Euroasia;España;61;2;#N/D
2010;2018;Europa y Euroasia;España;62;2;#N/D
2010;2018;Europa y Euroasia;España;63;2;#N/D
2010;2019;Europa y Euroasia;España;1;2;#N/D
2010;2019;Europa y Euroasia;España;2;2;#N/D
2010;2019;Europa y Euroasia;España;3;2;#N/D
2010;2019;Europa y Euroasia;España;4;2;#N/D
2010;2019;Europa y Euroasia;España;5;2;#N/D
2010;2019;Europa y Euroasia;España;6;2;#N/D
2010;2019;Europa y Euroasia;España;7;2;#N/D
2010;2019;Europa y Euroasia;España;8;2;#N/D
2010;2019;Europa y Euroasia;España;9;2;#N/D
2010;2019;Europa y Euroasia;España;10;2;#N/D
2010;2019;Europa y Euroasia;España;11;2;#N/D
2010;2019;Europa y Euroasia;España;12;2;#N/D
2010;2019;Europa y Euroasia;España;13;2;#N/D
2010;2019;Europa y Euroasia;España;14;2;#N/D
2010;2019;Europa y Euroasia;España;16;2;#N/D
2010;2019;Europa y Euroasia;España;17;2;#N/D
2010;2019;Europa y Euroasia;España;18;2;#N/D
2010;2019;Europa y Euroasia;España;19;2;#N/D
2010;2019;Europa y Euroasia;España;20;2;#N/D
2010;2019;Europa y Euroasia;España;21;2;#N/D
2010;2019;Europa y Euroasia;España;22;2;#N/D
2010;2019;Europa y Euroasia;España;23;2;#N/D
2010;2019;Europa y Euroasia;España;24;2;#N/D
2010;2019;Europa y Euroasia;España;25;2;#N/D
2010;2019;Europa y Euroasia;España;26;2;#N/D
2010;2019;Europa y Euroasia;España;27;2;#N/D
2010;2019;Europa y Euroasia;España;28;2;#N/D
2010;2019;Europa y Euroasia;España;29;2;#N/D
2010;2019;Europa y Euroasia;España;30;2;#N/D
2010;2019;Europa y Euroasia;España;31;2;#N/D
2010;2019;Europa y Euroasia;España;32;2;#N/D
2010;2019;Europa y Euroasia;España;33;2;#N/D
2010;2019;Europa y Euroasia;España;34;2;#N/D
2010;2019;Europa y Euroasia;España;35;2;#N/D
2010;2019;Europa y Euroasia;España;36;2;#N/D
2010;2019;Europa y Euroasia;España;37;2;#N/D
2010;2019;Europa y Euroasia;España;38;2;#N/D
2010;2019;Europa y Euroasia;España;39;2;#N/D
2010;2019;Europa y Euroasia;España;40;2;#N/D
2010;2019;Europa y Euroasia;España;41;2;#N/D
2010;2019;Europa y Euroasia;España;42;2;#N/D
2010;2019;Europa y Euroasia;España;43;2;#N/D
2010;2019;Europa y Euroasia;España;44;2;#N/D
2010;2019;Europa y Euroasia;España;45;2;#N/D
2010;2019;Europa y Euroasia;España;46;2;#N/D
2010;2019;Europa y Euroasia;España;47;2;#N/D
2010;2019;Europa y Euroasia;España;48;2;#N/D
2010;2019;Europa y Euroasia;España;49;2;#N/D
2010;2019;Europa y Euroasia;España;50;2;#N/D
2010;2019;Europa y Euroasia;España;51;2;#N/D
2010;2019;Europa y Euroasia;España;52;2;#N/D
2010;2019;Europa y Euroasia;España;53;2;#N/D
2010;2019;Europa y Euroasia;España;54;2;#N/D
2010;2019;Europa y Euroasia;España;55;2;#N/D
2010;2019;Europa y Euroasia;España;56;2;#N/D
2010;2019;Europa y Euroasia;España;57;2;#N/D
2010;2019;Europa y Euroasia;España;58;2;#N/D
2010;2019;Europa y Euroasia;España;59;2;#N/D
2010;2019;Europa y Euroasia;España;61;2;#N/D
2010;2019;Europa y Euroasia;España;62;2;#N/D
2010;2019;Europa y Euroasia;España;63;2;#N/D
2020;2020;Europa y Euroasia;España;1;2;#N/D
2020;2020;Europa y Euroasia;España;2;2;#N/D
2020;2020;Europa y Euroasia;España;3;2;#N/D
2020;2020;Europa y Euroasia;España;4;2;#N/D
2020;2020;Europa y Euroasia;España;5;2;#N/D
2020;2020;Europa y Euroasia;España;6;2;#N/D
2020;2020;Europa y Euroasia;España;7;2;#N/D
2020;2020;Europa y Euroasia;España;8;2;#N/D
2020;2020;Europa y Euroasia;España;9;2;#N/D
2020;2020;Europa y Euroasia;España;10;2;#N/D
2020;2020;Europa y Euroasia;España;11;2;#N/D
2020;2020;Europa y Euroasia;España;12;2;#N/D
2020;2020;Europa y Euroasia;España;13;2;#N/D
2020;2020;Europa y Euroasia;España;14;2;#N/D
2020;2020;Europa y Euroasia;España;16;2;#N/D
2020;2020;Europa y Euroasia;España;17;2;#N/D
2020;2020;Europa y Euroasia;España;18;2;#N/D
2020;2020;Europa y Euroasia;España;19;2;#N/D
2020;2020;Europa y Euroasia;España;20;2;#N/D
2020;2020;Europa y Euroasia;España;21;2;#N/D
2020;2020;Europa y Euroasia;España;22;2;#N/D
2020;2020;Europa y Euroasia;España;23;2;#N/D
2020;2020;Europa y Euroasia;España;24;2;#N/D
2020;2020;Europa y Euroasia;España;25;2;#N/D
2020;2020;Europa y Euroasia;España;26;2;#N/D
2020;2020;Europa y Euroasia;España;27;2;#N/D
2020;2020;Europa y Euroasia;España;28;2;#N/D
2020;2020;Europa y Euroasia;España;29;2;#N/D
2020;2020;Europa y Euroasia;España;30;2;#N/D
2020;2020;Europa y Euroasia;España;31;2;#N/D
2020;2020;Europa y Euroasia;España;32;2;#N/D
2020;2020;Europa y Euroasia;España;33;2;#N/D
2020;2020;Europa y Euroasia;España;34;2;#N/D
2020;2020;Europa y Euroasia;España;35;2;#N/D
2020;2020;Europa y Euroasia;España;36;2;#N/D
2020;2020;Europa y Euroasia;España;37;2;#N/D
2020;2020;Europa y Euroasia;España;38;2;#N/D
2020;2020;Europa y Euroasia;España;39;2;#N/D
2020;2020;Europa y Euroasia;España;40;2;#N/D
2020;2020;Europa y Euroasia;España;41;2;#N/D
2020;2020;Europa y Euroasia;España;42;2;#N/D
2020;2020;Europa y Euroasia;España;43;2;#N/D
2020;2020;Europa y Euroasia;España;44;2;#N/D
2020;2020;Europa y Euroasia;España;45;2;#N/D
2020;2020;Europa y Euroasia;España;46;2;#N/D
2020;2020;Europa y Euroasia;España;47;2;#N/D
2020;2020;Europa y Euroasia;España;48;2;#N/D
2020;2020;Europa y Euroasia;España;49;2;#N/D
2020;2020;Europa y Euroasia;España;50;2;#N/D
